10000
20,95355508
15,95351571
20,95340795
16,95337511
23,95335743
16,95318132
17,95315857
23,95312314
16,95311701
20,95301862
19,95292086
19,95291406
20,95286128
19,95280196
18,95259478
18,95250501
18,95242734
24,95240124
21,95220761
19,95219408
23,95209891
21,95207273
23,95184152
22,95179705
21,95173572
15,95169632
15,95168001
16,95156775
24,95140685
18,95128432
21,95089082
22,95080257
16,95070895
19,95066173
17,95059290
22,95050768
22,95050501
19,95049135
21,95046492
20,95025368
21,94996553
22,94994996
20,94991627
18,94988667
17,94982056
19,94955022
22,94945320
21,94941396
16,94927989
20,94913961
24,94905743
18,94895654
21,94887854
20,94879847
21,94879026
20,94873461
16,94855075
16,94840164
22,94838621
19,94821897
23,94792488
18,94778820
15,94775311
16,94772997
24,94767174
23,94751973
20,94736426
22,94677215
20,94666985
23,94664094
24,94654057
18,94653901
18,94602340
23,94594168
16,94584235
20,94575130
21,94546484
24,94538685
19,94536237
17,94522058
20,94514503
18,94508190
20,94498977
18,94480630
18,94470818
21,94457223
22,94425867
23,94417550
20,94412130
19,94406527
19,94402149
17,94390284
23,94369583
16,94365145
22,94361843
17,94361475
15,94359670
21,94343352
20,94341867
20,94326914
23,94323412
24,94316593
23,94312746
19,94302287
20,94297855
16,94295434
20,94285708
23,94276291
20,94269519
18,94258457
15,94242866
21,94233287
21,94228842
17,94223263
22,94223138
17,94222440
22,94217560
23,94211901
19,94196894
19,94189464
22,94182143
23,94148184
21,94139125
16,94112987
16,94104536
23,94101721
21,94100105
21,94098674
19,94096305
20,94093354
21,94090375
24,94085647
22,94084508
23,94081587
19,94079391
19,94078284
19,94066753
18,94065044
17,94008515
21,93977953
18,93977801
24,93972969
21,93972918
17,93964005
21,93958817
22,93951881
23,93949782
24,93935064
23,93917219
22,93916292
22,93892173
20,93865143
24,93845788
15,93843687
17,93838015
16,93830276
19,93826425
23,93807982
19,93793938
19,93786343
17,93757355
20,93748912
23,93741631
22,93740541
19,93733753
23,93728331
19,93721305
16,93719680
23,93714019
23,93710843
18,93692419
17,93687062
18,93669373
18,93665303
17,93659385
21,93646823
18,93644727
22,93643612
16,93639308
18,93626198
24,93623599
17,93607832
22,93598624
23,93591384
18,93587034
19,93570148
17,93565567
16,93557014
16,93556451
22,93552562
22,93544819
23,93516431
21,93509453
19,93498956
16,93495840
23,93495525
18,93495194
18,93475149
21,93435443
20,93424730
21,93424669
17,93419863
23,93408056
23,93395931
16,93386308
17,93386046
23,93366575
22,93356750
23,93350975
21,93345679
23,93313550
23,93289252
16,93252810
22,93243567
21,93186158
22,93163291
17,93156491
20,93153069
19,93143755
22,93114430
15,93107498
21,93098956
16,93091229
21,93087801
18,93081988
19,93074200
17,93054049
19,93050282
17,93049376
17,93011535
18,93006372
18,93004390
18,93003617
19,93000727
17,93000164
21,92982446
19,92980695
19,92962130
16,92952801
16,92937747
23,92937576
15,92915377
18,92903185
22,92892516
19,92858169
24,92857192
18,92856263
21,92847488
21,92834740
24,92815166
21,92807568
22,92806369
18,92799899
23,92798118
22,92796151
22,92750228
19,92734920
23,92733850
22,92704641
15,92704387
15,92701380
21,92697129
15,92693790
21,92677391
22,92666973
16,92663042
22,92657351
21,92648266
15,92648153
16,92624870
18,92614244
18,92611878
16,92601039
16,92585149
22,92583188
17,92571080
21,92562203
23,92541148
21,92537321
21,92519630
15,92512989
18,92497355
23,92493653
19,92465975
16,92421398
21,92418414
22,92413958
22,92401254
16,92396843
18,92395765
23,92381247
22,92379520
20,92375666
18,92350706
23,92346929
21,92342096
20,92333815
23,92331557
16,92329348
15,92320254
17,92316892
20,92310734
23,92307255
17,92305569
23,92285683
19,92280303
23,92273603
17,92265382
19,92265197
18,92263607
17,92242914
17,92242102
21,92236869
22,92225157
22,92210034
20,92195862
23,92195013
23,92175482
21,92172093
18,92163522
18,92161211
22,92159835
21,92158244
16,92155498
22,92148352
17,92136402
19,92127223
20,92121204
15,92120630
17,92117836
20,92117720
22,92103309
21,92096182
20,92092698
20,92070608
21,92062578
19,92046666
18,92045896
16,92033749
17,92019261
20,92014608
16,91983578
20,91978035
24,91952880
16,91943864
17,91942154
22,91888112
23,91877931
16,91873565
20,91872706
18,91869366
22,91844892
20,91840034
16,91817109
18,91811564
23,91795317
20,91790615
19,91786518
22,91770429
15,91759880
17,91754091
16,91709570
19,91709526
18,91707809
19,91697207
19,91695497
15,91693550
18,91677191
20,91675983
21,91670113
15,91653557
21,91625541
23,91625126
17,91610457
15,91608158
22,91578214
18,91540836
17,91509698
20,91497915
19,91492428
22,91491635
17,91458889
22,91449954
22,91439359
20,91438080
21,91433192
20,91418338
21,91409484
20,91408741
24,91405848
20,91365579
23,91360554
18,91350131
17,91344813
24,91317392
17,91295337
23,91288882
20,91282800
16,91240605
20,91236639
17,91223730
23,91203560
19,91187854
24,91177938
23,91173518
20,91159996
21,91159460
18,91155172
22,91144553
16,91134656
23,91131641
17,91122554
21,91107192
21,91094338
18,91087849
19,91075169
15,91043700
19,91034715
17,91034309
22,91031713
23,91028420
16,91003702
17,90958955
22,90957298
19,90947095
16,90945133
21,90935015
18,90928921
19,90924663
22,90920809
24,90884635
17,90883910
23,90870684
23,90867258
16,90857705
24,90857470
21,90854279
15,90846437
21,90838743
24,90804988
15,90795643
20,90794060
21,90772173
22,90754203
23,90750775
22,90746856
19,90742454
19,90728944
17,90714624
24,90708586
23,90707244
16,90705293
22,90705169
19,90704232
16,90702704
18,90690322
21,90670237
23,90664741
19,90659212
22,90657784
19,90644014
21,90640289
22,90629178
19,90618580
19,90612660
21,90609747
18,90581890
23,90568888
24,90563580
17,90549752
18,90549478
19,90533706
16,90532613
16,90531713
20,90520647
15,90519198
20,90515368
18,90514045
24,90503579
20,90500161
22,90487351
16,90474884
21,90462203
22,90447061
24,90426866
17,90416977
21,90407943
16,90399962
17,90398012
21,90393293
24,90389148
23,90387152
18,90383517
21,90380903
24,90375993
18,90372331
16,90340431
15,90336969
20,90336447
23,90313723
16,90303521
17,90285659
17,90285055
22,90279459
23,90273742
15,90273199
20,90270498
18,90264602
22,90226313
22,90219931
17,90218159
16,90188224
21,90175814
16,90146304
15,90133533
19,90117431
24,90116438
18,90107102
15,90099603
16,90084359
24,90075849
15,90066072
18,90055182
19,90053927
22,90032732
21,90018864
16,90013812
24,90003658
16,89996967
18,89983773
17,89979175
22,89972915
23,89962242
22,89948022
23,89938936
19,89929098
19,89927945
15,89920609
17,89916740
17,89908832
22,89908503
20,89882016
23,89878562
20,89867107
24,89864487
22,89857848
24,89836649
18,89834324
16,89805487
23,89802424
18,89772480
16,89771100
17,89767111
23,89748328
18,89698596
17,89694673
23,89688654
20,89684993
21,89673907
19,89660795
23,89650693
17,89629356
15,89626243
23,89620414
20,89610041
17,89595954
17,89583778
22,89582620
19,89580098
22,89579225
16,89562624
17,89562617
17,89562577
17,89559416
17,89543648
18,89542524
20,89538938
17,89538750
19,89535194
22,89534289
16,89531665
17,89520836
20,89485268
19,89484740
21,89480352
21,89456190
24,89441561
20,89424753
23,89420400
22,89403319
22,89385547
19,89376502
20,89371382
15,89363438
23,89360906
15,89358602
18,89357120
18,89340195
22,89327384
16,89322306
23,89314398
19,89306372
17,89303024
15,89287688
19,89287173
22,89281235
22,89280669
20,89263052
22,89261453
18,89256660
22,89250455
19,89249545
18,89195312
19,89177599
23,89157823
15,89149697
20,89129737
17,89123880
18,89120596
17,89108271
22,89108202
20,89102534
22,89102144
22,89099892
19,89099711
22,89092189
22,89073303
21,89065100
21,89053935
21,89029228
15,89019902
18,88993453
21,88990992
18,88981486
19,88973557
23,88973372
15,88969670
16,88949361
20,88937136
20,88932756
24,88928902
18,88922777
17,88907199
22,88903754
23,88882168
19,88862141
15,88856831
16,88819738
22,88819459
16,88790053
21,88758447
19,88751181
17,88744210
16,88725818
22,88710215
19,88701989
17,88670837
16,88651565
21,88646140
24,88627845
22,88623700
22,88608743
16,88591179
24,88589353
24,88567835
19,88565745
22,88537165
20,88522262
21,88504391
18,88503898
18,88503149
21,88502441
17,88489268
20,88482649
24,88480923
16,88474538
18,88471202
20,88461519
21,88433296
24,88431683
21,88424200
16,88424071
17,88413620
21,88407125
15,88403283
18,88396994
17,88386617
17,88376212
23,88323582
24,88268541
19,88246355
20,88222612
19,88221653
23,88221138
23,88214462
16,88187325
19,88183097
16,88177856
21,88169105
17,88154696
17,88153097
24,88147651
23,88113882
18,88074848
22,88053917
18,88026936
18,88002627
20,87988833
17,87986411
19,87983230
22,87982057
16,87981616
16,87975865
17,87974223
23,87966040
19,87956963
19,87946234
22,87943920
24,87940612
21,87932019
17,87915079
17,87897701
19,87889659
24,87888590
23,87886901
23,87885168
24,87867892
24,87846661
18,87835983
17,87799344
20,87794624
16,87786303
18,87780412
21,87778884
17,87778261
18,87765766
17,87760198
24,87727935
19,87725201
22,87723157
19,87715018
20,87702435
19,87698345
16,87692347
23,87689286
19,87686545
19,87668348
21,87656194
19,87650868
22,87641194
20,87640348
22,87628247
21,87616470
18,87603521
18,87587905
20,87574655
23,87569061
24,87567746
20,87554003
18,87541136
22,87530225
17,87527816
20,87521655
18,87514963
16,87507418
20,87506223
22,87502002
23,87501045
23,87488385
22,87476816
22,87447117
15,87442916
17,87437865
15,87437393
22,87435560
20,87430519
19,87422889
17,87404620
21,87403419
16,87396718
20,87393446
15,87391977
21,87381842
20,87370407
20,87367162
23,87332364
21,87330621
20,87302566
21,87289224
15,87282203
24,87257064
22,87245084
18,87244898
21,87240335
22,87237608
18,87229248
23,87217314
18,87213900
19,87199121
21,87192522
19,87175575
22,87174015
18,87160080
23,87158850
17,87137986
20,87128372
19,87127031
19,87126044
19,87121110
23,87120995
18,87120110
20,87107505
22,87103505
22,87102110
23,87101874
17,87092591
23,87092009
20,87075526
20,87075070
23,87072063
17,87035583
22,87030427
18,87007919
15,87004511
18,86989936
23,86981821
19,86975321
15,86974783
16,86972515
23,86962554
19,86961668
16,86958976
23,86957593
21,86944713
22,86926950
23,86911261
18,86907581
18,86902218
20,86884819
16,86864345
15,86851525
17,86846507
24,86845527
18,86834703
23,86807561
18,86792084
15,86791005
23,86782024
21,86775938
21,86773105
17,86767925
24,86756473
20,86755385
23,86738284
17,86737940
22,86735983
22,86729579
23,86705783
18,86703884
24,86690579
21,86683208
17,86674475
23,86674408
22,86672678
23,86667848
23,86652314
19,86645397
22,86641575
19,86641444
23,86641013
19,86638789
19,86631997
18,86625338
19,86617971
23,86616083
16,86613171
17,86602416
19,86596168
20,86571610
21,86558786
20,86550088
17,86549187
18,86539203
17,86536586
22,86536157
18,86516312
19,86516094
21,86514832
17,86511884
15,86482512
20,86482262
16,86478842
16,86464154
16,86459728
23,86454799
17,86450332
21,86445440
16,86441202
21,86414310
15,86402474
24,86402113
17,86399609
19,86390336
20,86380222
22,86369357
17,86345834
18,86344817
23,86327862
23,86324227
19,86316648
20,86299047
20,86294376
17,86274177
18,86269055
16,86265559
16,86257965
16,86250487
18,86247912
18,86214473
18,86202967
20,86197453
22,86184935
24,86166315
23,86140469
20,86129590
18,86120996
22,86113084
17,86104349
18,86096813
15,86078290
22,86072809
18,86025984
18,85992161
17,85990490
23,85978242
20,85971817
19,85969949
19,85967437
17,85966742
19,85964557
17,85945196
16,85935401
18,85895583
15,85859289
16,85843740
18,85836897
19,85810357
19,85808157
17,85806851
22,85797306
21,85794896
16,85783149
17,85781082
22,85780021
17,85761177
18,85761110
19,85757793
18,85750186
16,85740714
20,85727883
18,85723904
24,85717231
20,85715749
15,85706206
23,85706180
22,85705320
16,85695674
15,85694049
22,85693251
21,85682955
23,85668105
22,85664068
22,85654216
22,85651385
22,85624277
23,85613326
23,85556073
17,85553021
24,85550016
20,85549097
22,85546600
22,85540491
20,85538384
19,85533788
21,85507995
18,85507371
19,85497036
16,85480234
17,85479783
21,85474681
20,85466578
21,85461440
17,85447468
21,85430835
20,85427741
18,85416656
16,85409160
21,85403061
16,85394655
17,85378088
18,85349360
17,85306947
16,85294818
22,85291428
18,85274639
23,85274613
19,85273523
21,85271175
18,85253900
20,85245657
19,85239725
21,85235318
21,85230142
17,85215403
15,85173957
15,85155622
19,85138253
21,85128973
17,85112770
20,85095526
23,85086475
24,85085532
22,85081395
22,85070062
21,85068390
17,85063009
19,85059823
18,85050522
20,85050191
22,85029346
21,85018983
16,85018695
16,85011076
17,85007542
19,85003127
20,85002295
17,84993317
16,84979697
20,84962257
24,84960429
18,84952671
17,84950316
24,84949505
22,84948457
15,84946238
21,84943068
17,84922876
17,84875808
17,84875009
15,84870996
20,84864036
21,84857071
21,84838741
17,84836813
23,84833199
22,84823688
22,84812039
22,84810204
21,84786969
20,84778816
18,84759820
24,84754146
17,84748041
16,84747944
16,84738909
21,84736174
16,84732882
24,84712196
19,84702376
16,84697972
17,84686488
20,84631261
22,84630014
17,84615466
19,84614048
22,84610612
19,84590083
20,84573498
24,84556312
20,84545027
16,84539171
22,84533881
21,84509422
19,84504808
19,84493303
16,84460989
19,84459989
20,84441854
22,84428860
21,84428027
20,84422411
20,84408045
17,84401080
20,84385252
22,84383977
21,84378951
18,84356053
23,84354961
15,84354220
16,84346613
22,84334504
17,84329187
23,84308375
22,84307011
23,84304982
15,84304625
18,84299905
18,84298217
23,84289677
19,84286334
23,84277992
24,84274717
21,84271555
16,84270880
18,84268785
21,84255205
22,84231799
18,84231321
15,84208445
17,84198607
18,84193455
18,84192744
20,84185653
20,84176461
19,84138321
22,84133342
21,84127886
18,84122045
15,84116980
20,84079777
17,84074883
17,84063542
18,84051447
16,84027668
20,84026697
20,84026225
19,84012229
19,84011861
20,84009233
19,83998732
24,83990473
21,83973557
24,83927437
18,83925001
16,83918892
20,83915946
18,83907155
24,83904647
15,83903960
23,83885038
20,83861625
19,83853973
21,83811906
22,83788044
20,83785709
23,83779946
15,83778082
20,83776760
21,83774457
18,83765598
21,83764171
17,83757876
18,83753343
21,83740135
22,83734471
18,83721216
21,83711285
18,83710445
22,83699526
20,83681746
15,83677922
22,83670734
16,83648484
17,83635054
15,83617200
18,83593251
17,83562736
16,83549080
18,83540214
15,83532515
23,83531932
24,83529152
17,83511659
19,83507390
20,83505264
18,83493043
15,83490230
24,83476444
20,83474538
22,83467154
23,83458168
16,83457137
20,83446068
23,83434979
23,83420822
19,83403841
24,83401833
20,83392538
18,83388515
19,83385636
22,83385499
23,83365463
23,83364955
24,83338443
15,83334139
20,83287750
21,83276655
23,83275685
22,83272599
16,83269439
20,83266497
20,83261643
17,83260424
19,83251718
15,83229019
22,83215014
23,83214042
16,83213560
20,83205111
19,83195819
20,83194987
19,83193916
21,83191755
20,83188122
21,83168310
15,83159741
17,83140516
16,83139900
20,83137604
18,83115530
17,83112274
20,83094991
21,83090739
17,83080288
17,83071356
23,83067153
16,83060867
19,83060081
18,83056196
19,83044332
16,83041778
21,83031990
17,83006039
21,82997950
20,82989427
19,82980343
16,82979736
19,82975391
15,82970156
21,82966137
22,82938812
15,82911242
22,82906448
18,82892450
18,82891672
18,82891593
22,82887814
24,82883892
23,82881232
22,82879330
17,82878982
15,82873138
16,82857268
18,82840592
18,82835886
22,82834037
15,82822304
21,82822145
18,82815895
18,82807495
24,82807283
22,82804188
18,82795908
22,82790221
20,82773185
17,82765347
19,82752610
20,82749084
18,82735132
16,82709693
18,82704547
17,82700253
15,82699057
23,82685711
21,82678212
20,82669760
24,82664428
22,82657404
15,82650520
21,82643524
17,82629752
22,82609027
23,82608898
23,82597031
22,82583038
19,82553888
16,82547470
17,82545058
22,82519494
20,82513945
19,82498127
21,82489939
19,82487168
21,82483827
18,82470347
21,82462201
19,82452825
23,82443564
24,82437523
15,82419358
23,82418709
19,82407855
16,82406843
18,82402633
15,82401535
23,82392343
22,82387512
17,82386601
19,82386069
22,82383930
20,82374007
23,82362744
22,82352059
20,82351189
23,82346909
21,82342842
23,82330065
24,82319013
20,82313240
21,82309293
15,82288114
18,82279008
22,82264365
23,82258629
20,82246755
18,82208111
20,82185436
20,82179228
15,82168718
23,82163804
16,82160293
23,82159770
20,82152062
18,82128853
18,82120605
20,82115622
20,82110512
23,82104419
20,82095908
22,82087932
24,82037354
15,82012345
19,82010150
18,82001772
17,81964331
20,81958413
16,81949559
18,81923252
21,81910197
21,81908863
19,81907993
16,81901664
19,81877149
21,81873142
21,81867561
23,81865892
19,81822050
19,81803763
20,81776900
16,81771273
17,81762212
24,81759646
17,81758566
15,81757394
19,81744881
20,81716208
17,81716173
18,81713400
17,81709721
22,81690174
18,81675067
20,81673785
18,81631603
21,81596726
16,81584270
17,81539323
18,81526091
18,81519675
19,81511405
19,81499285
22,81491885
19,81488325
19,81483809
19,81480896
20,81456104
19,81454395
22,81442195
17,81438698
16,81437834
16,81422792
24,81422379
17,81389771
24,81384256
23,81378617
19,81326654
19,81324056
20,81314645
23,81303263
23,81295069
18,81290717
20,81284162
22,81275895
24,81270819
19,81269889
19,81265421
20,81241393
18,81204495
18,81203947
18,81192634
18,81188989
21,81176958
16,81166412
21,81165270
17,81155677
23,81154781
20,81104211
18,81103771
17,81102010
16,81101289
16,81098601
21,81075858
16,81061707
18,81057753
17,81048442
18,81048359
20,81045724
23,81044951
16,81025320
17,81002116
24,81000200
17,80990563
18,80989741
17,80986432
21,80970558
21,80963382
22,80950465
17,80934376
18,80931512
23,80923870
20,80922903
19,80899431
17,80898469
19,80895849
22,80876415
18,80856751
20,80844534
16,80836664
17,80825710
17,80813099
23,80802555
17,80789170
23,80787984
19,80785826
22,80782515
23,80761788
17,80752169
22,80723124
18,80694718
20,80693421
15,80691777
22,80690803
20,80677666
22,80673057
16,80660468
18,80656273
19,80655072
22,80646418
18,80636696
22,80634527
21,80628540
19,80587413
21,80586232
19,80580663
16,80576996
16,80576708
17,80557059
18,80550519
17,80540037
15,80530708
18,80527216
16,80521445
19,80511926
24,80510291
18,80501242
16,80465796
22,80462272
19,80458200
20,80445986
16,80443816
19,80436267
22,80430648
19,80426787
22,80408753
22,80408633
18,80408456
19,80383565
23,80365629
24,80363569
22,80354633
21,80344435
21,80332278
22,80327137
18,80324365
17,80303859
20,80298859
20,80297614
16,80297079
21,80286829
17,80282234
21,80274443
19,80270848
23,80256666
17,80232013
19,80231187
17,80230355
24,80229112
23,80226595
17,80202577
24,80198297
16,80194431
23,80187342
18,80180417
21,80180282
22,80177979
24,80173534
23,80168579
21,80163118
19,80157070
21,80147819
16,80138798
21,80117405
22,80098514
20,80086605
23,80083596
18,80064542
21,80047593
21,80041258
16,80035760
19,79988568
16,79987107
17,79981497
17,79975383
19,79970394
18,79952631
23,79950668
23,79949520
23,79944795
19,79934638
16,79931742
21,79926809
17,79918398
23,79913411
16,79896096
18,79878543
17,79863075
15,79859966
15,79857447
17,79847287
23,79831747
23,79807173
18,79798156
16,79767528
18,79759360
23,79752456
16,79738714
19,79738540
21,79735869
24,79733779
19,79714314
19,79703197
22,79701876
24,79696886
21,79676249
16,79649819
16,79646922
20,79635969
16,79625722
16,79625574
19,79624396
20,79624346
19,79611883
16,79610039
17,79596533
16,79569232
23,79555662
21,79544026
17,79517991
16,79508281
21,79508105
18,79502109
22,79500412
15,79485688
17,79483228
21,79483164
18,79481710
19,79479830
21,79479310
21,79455024
18,79441952
21,79430653
24,79412288
19,79371212
23,79356705
19,79353984
16,79348963
17,79347609
17,79338307
16,79331570
19,79315943
17,79315436
24,79312927
23,79285626
16,79283836
18,79272971
22,79271648
18,79257026
19,79255091
18,79241986
22,79241188
16,79235840
15,79232718
21,79232069
22,79210278
20,79202498
17,79195088
19,79190447
15,79189295
19,79169667
22,79161863
20,79143658
19,79139135
16,79136197
16,79104464
24,79070726
24,79069290
18,79066233
17,79061041
20,79051911
18,79050099
22,79043435
17,79025066
20,79010890
18,79009998
21,79005387
17,79000633
22,78996352
21,78981785
16,78956643
22,78953403
21,78952810
21,78951847
15,78946325
19,78943487
19,78922015
18,78878788
22,78876173
22,78856371
22,78855674
21,78837671
21,78835970
16,78803824
21,78785959
16,78774462
18,78767748
24,78762057
23,78740147
21,78732910
24,78726107
20,78722717
19,78713907
19,78712941
21,78687666
23,78677038
23,78656523
22,78624207
20,78621985
20,78609239
20,78599113
21,78541344
18,78523927
16,78499579
16,78475273
23,78468758
23,78462577
22,78461766
19,78459393
20,78450181
22,78448228
23,78416373
24,78414445
18,78414378
16,78399549
18,78385156
19,78383559
24,78381896
23,78367365
16,78365236
23,78364553
22,78362811
22,78353626
19,78352178
19,78351686
23,78351227
21,78339592
23,78334695
23,78326317
16,78308279
21,78299555
24,78292175
24,78283850
21,78281930
23,78281044
17,78280939
18,78253556
18,78217849
18,78206227
21,78195997
23,78173742
18,78171658
19,78170923
15,78149643
18,78139277
18,78134001
17,78131233
15,78086096
18,78085291
24,78057353
24,78031470
20,78018279
22,78012940
19,78010210
16,78009896
22,77972903
15,77971732
21,77957324
21,77951154
21,77948810
22,77947540
23,77932296
16,77887260
16,77858365
23,77855314
15,77850295
19,77844689
19,77822334
18,77792533
22,77779652
24,77765561
22,77758944
21,77755297
20,77754439
18,77695813
19,77673477
21,77658380
18,77652848
17,77647633
16,77633933
19,77630423
18,77620746
22,77614054
21,77581748
21,77579879
22,77569085
22,77548096
23,77546179
19,77545015
19,77544760
20,77540059
19,77538065
16,77536315
22,77535491
19,77531473
20,77530839
22,77509699
16,77509421
20,77500951
17,77498846
22,77488871
23,77483192
17,77465615
20,77451672
23,77446509
16,77433338
22,77431741
21,77420119
21,77419238
18,77416698
19,77414024
21,77394307
22,77386189
21,77372718
24,77338255
20,77334668
15,77325584
18,77322143
18,77319575
20,77318430
17,77313398
23,77299614
24,77299254
21,77274670
22,77272176
20,77268558
21,77267860
19,77258155
18,77257770
18,77256035
23,77238792
23,77187786
17,77168798
20,77167448
15,77167049
16,77159657
16,77145407
15,77142065
19,77139231
18,77120280
18,77118026
20,77116895
22,77105585
20,77102527
19,77056504
23,77054652
15,77033365
18,77029971
16,77021809
21,77006133
16,76999770
15,76974023
16,76972283
22,76929115
23,76899736
24,76874557
17,76861348
23,76859506
20,76799957
16,76791460
20,76787686
22,76764249
23,76762903
22,76757553
17,76753443
19,76735388
24,76707669
16,76699188
20,76677811
18,76671173
20,76623210
18,76584467
19,76568165
